cancer_label,volume,sex,per1,per2,country_label,cases,py,asr,rank,country_code,cancer_code
Other male genital organs,2,2,2013,2017,"Colombia, Cali",0,6184569,0,47,217000199,41
Kidney,2,1,2013,2017,"Colombia, Cali",332,5664701,5.72,6,217000199,42
Kidney,2,2,2013,2017,"Colombia, Cali",259,6184569,3.44,13,217000199,42
Renal pelvis,2,1,2013,2017,"Colombia, Cali",3,5664701,0.05,39,217000199,43
Renal pelvis,2,2,2013,2017,"Colombia, Cali",5,6184569,0.06,41,217000199,43
Ureter,2,1,2013,2017,"Colombia, Cali",4,5664701,0.07,38,217000199,44
Ureter,2,2,2013,2017,"Colombia, Cali",3,6184569,0.04,42,217000199,44
Bladder,2,1,2013,2017,"Colombia, Cali",335,5664701,5.7,7,217000199,45
Bladder,2,2,2013,2017,"Colombia, Cali",137,6184569,1.55,20,217000199,45
Other urinary organs,2,1,2013,2017,"Colombia, Cali",2,5664701,0.03,40,217000199,46
Other urinary organs,2,2,2013,2017,"Colombia, Cali",0,6184569,0,48,217000199,46
Eye,2,1,2013,2017,"Colombia, Cali",84,5664701,1.43,22,217000199,47
Eye,2,2,2013,2017,"Colombia, Cali",76,6184569,1.08,22,217000199,47
"Brain, central nervous system",2,1,2013,2017,"Colombia, Cali",323,5664701,5.61,8,217000199,48
"Brain, central nervous system",2,2,2013,2017,"Colombia, Cali",313,6184569,4.25,10,217000199,48
Thyroid,2,1,2013,2017,"Colombia, Cali",265,5664701,4.38,11,217000199,49
Thyroid,2,2,2013,2017,"Colombia, Cali",1419,6184569,19.19,2,217000199,49
Adrenal gland,2,1,2013,2017,"Colombia, Cali",7,5664701,0.16,35,217000199,50
Adrenal gland,2,2,2013,2017,"Colombia, Cali",12,6184569,0.21,37,217000199,50
Other endocrine,2,1,2013,2017,"Colombia, Cali",12,5664701,0.21,34,217000199,51
Other endocrine,2,2,2013,2017,"Colombia, Cali",9,6184569,0.13,39,217000199,51
Hodgkin lymphoma,2,1,2013,2017,"Colombia, Cali",116,5664701,1.97,21,217000199,52
Hodgkin lymphoma,2,2,2013,2017,"Colombia, Cali",83,6184569,1.18,21,217000199,52
Non-Hodgkin lymphoma,2,1,2013,2017,"Colombia, Cali",623,5664701,10.54,4,217000199,53
Non-Hodgkin lymphoma,2,2,2013,2017,"Colombia, Cali",586,6184569,7.49,6,217000199,53
Immunoproliferative diseases,2,1,2013,2017,"Colombia, Cali",9,5664701,0.14,36,217000199,54
Immunoproliferative diseases,2,2,2013,2017,"Colombia, Cali",23,6184569,0.29,36,217000199,54
Multiple myeloma,2,1,2013,2017,"Colombia, Cali",251,5664701,4.28,12,217000199,55
Multiple myeloma,2,2,2013,2017,"Colombia, Cali",220,6184569,2.67,15,217000199,55
Myeloproliferative disorders,2,1,2013,2017,"Colombia, Cali",46,5664701,0.75,28,217000199,59
Myeloproliferative disorders,2,2,2013,2017,"Colombia, Cali",28,6184569,0.37,33,217000199,59
Myelodysplastic syndromes,2,1,2013,2017,"Colombia, Cali",30,5664701,0.52,32,217000199,60
Myelodysplastic syndromes,2,2,2013,2017,"Colombia, Cali",38,6184569,0.41,31,217000199,60
Leukaemia,2,1,2013,2017,"Colombia, Cali",691,16994103,4.05,13,217000199,101
Leukaemia,2,2,2013,2017,"Colombia, Cali",528,18553707,2.54,17,217000199,101
"Lip, oral cavity and pharynx",2,1,2013,2017,"Colombia, Cali",343,50982309,0.65,30,217000199,102
"Lip, oral cavity and pharynx",2,2,2013,2017,"Colombia, Cali",265,55661121,0.37,34,217000199,102
Colorectum,2,1,2013,2017,"Colombia, Cali",1153,16994103,6.46,5,217000199,103
Colorectum,2,2,2013,2017,"Colombia, Cali",1407,18553707,5.71,9,217000199,103
Oesophagus,2,1,2013,2017,"USA, Connecticut",839,8743046,5.2,15,384000499,10
Oesophagus,2,2,2013,2017,"USA, Connecticut",248,9184879,1.19,26,384000499,10
Stomach,2,1,2013,2017,"USA, Connecticut",1116,8743046,6.84,11,384000499,11
Stomach,2,2,2013,2017,"USA, Connecticut",644,9184879,3.28,15,384000499,11
Small intestine,2,1,2013,2017,"USA, Connecticut",272,8743046,1.78,23,384000499,12
Small intestine,2,2,2013,2017,"USA, Connecticut",272,9184879,1.54,23,384000499,12
Liver,2,1,2013,2017,"USA, Connecticut",1387,8743046,9,8,384000499,16
Liver,2,2,2013,2017,"USA, Connecticut",507,9184879,2.63,18,384000499,16
Gallbladder etc.,2,1,2013,2017,"USA, Connecticut",329,8743046,1.89,22,384000499,17
Gallbladder etc.,2,2,2013,2017,"USA, Connecticut",345,9184879,1.64,21,384000499,17
Pancreas,2,1,2013,2017,"USA, Connecticut",1583,8743046,9.56,7,384000499,18
Pancreas,2,2,2013,2017,"USA, Connecticut",1552,9184879,7.17,8,384000499,18
Nose sinuses etc.,2,1,2013,2017,"USA, Connecticut",84,8743046,0.61,32,384000499,19
Nose sinuses etc.,2,2,2013,2017,"USA, Connecticut",65,9184879,0.37,36,384000499,19
Larynx,2,1,2013,2017,"USA, Connecticut",600,8743046,3.85,17,384000499,20
Larynx,2,2,2013,2017,"USA, Connecticut",167,9184879,0.95,29,384000499,20
Lung (incl. trachea and bronchus),2,1,2013,2017,"USA, Connecticut",6366,8743046,37.56,2,384000499,21
Lung (incl. trachea and bronchus),2,2,2013,2017,"USA, Connecticut",6749,9184879,32.98,2,384000499,21
Other thoracic organs,2,1,2013,2017,"USA, Connecticut",74,8743046,0.62,31,384000499,22
Other thoracic organs,2,2,2013,2017,"USA, Connecticut",47,9184879,0.4,35,384000499,22
Bone,2,1,2013,2017,"USA, Connecticut",110,8743046,1.2,26,384000499,23
Bone,2,2,2013,2017,"USA, Connecticut",88,9184879,0.96,28,384000499,23
Melanoma of skin,2,1,2013,2017,"USA, Connecticut",2329,8743046,14.95,4,384000499,24
Melanoma of skin,2,2,2013,2017,"USA, Connecticut",1783,9184879,11.12,5,384000499,24
Other skin,2,1,2013,2017,"USA, Connecticut",192,8743046,1.2,27,384000499,25
Other skin,2,2,2013,2017,"USA, Connecticut",136,9184879,0.79,30,384000499,25
Mesothelioma,2,1,2013,2017,"USA, Connecticut",156,8743046,0.83,29,384000499,26
Mesothelioma,2,2,2013,2017,"USA, Connecticut",34,9184879,0.17,41,384000499,26
Kaposi sarcoma,2,1,2013,2017,"USA, Connecticut",49,8743046,0.41,36,384000499,27
Kaposi sarcoma,2,2,2013,2017,"USA, Connecticut",9,9184879,0.03,44,384000499,27
Connective tissue,2,1,2013,2017,"USA, Connecticut",436,8743046,3.19,19,384000499,28
Connective tissue,2,2,2013,2017,"USA, Connecticut",316,9184879,2.12,20,384000499,28
Breast,2,1,2013,2017,"USA, Connecticut",149,8743046,0.96,28,384000499,29
Breast,2,2,2013,2017,"USA, Connecticut",15103,9184879,95.11,1,384000499,29
Vulva,2,1,2013,2017,"USA, Connecticut",0,8743046,0,41,384000499,30
Vulva,2,2,2013,2017,"USA, Connecticut",318,9184879,1.59,22,384000499,30
Vagina,2,1,2013,2017,"USA, Connecticut",0,8743046,0,42,384000499,31
Vagina,2,2,2013,2017,"USA, Connecticut",65,9184879,0.33,37,384000499,31
Cervix uteri,2,1,2013,2017,"USA, Connecticut",0,8743046,0,43,384000499,32
Cervix uteri,2,2,2013,2017,"USA, Connecticut",593,9184879,4.77,13,384000499,32
Corpus uteri,2,1,2013,2017,"USA, Connecticut",0,8743046,0,44,384000499,33
Corpus uteri,2,2,2013,2017,"USA, Connecticut",3567,9184879,21.35,4,384000499,33
Uterus unspecified,2,1,2013,2017,"USA, Connecticut",0,8743046,0,45,384000499,34
Uterus unspecified,2,2,2013,2017,"USA, Connecticut",115,9184879,0.62,32,384000499,34
Ovary etc.,2,1,2013,2017,"USA, Connecticut",0,8743046,0,46,384000499,35
Ovary etc.,2,2,2013,2017,"USA, Connecticut",1280,9184879,7.69,7,384000499,35
Other female genital organs,2,1,2013,2017,"USA, Connecticut",0,8743046,0,47,384000499,36
Other female genital organs,2,2,2013,2017,"USA, Connecticut",217,9184879,1.19,27,384000499,36
Placenta,2,1,2013,2017,"USA, Connecticut",0,8743046,0,48,384000499,37
Placenta,2,2,2013,2017,"USA, Connecticut",10,9184879,0.12,42,384000499,37
Penis,2,1,2013,2017,"USA, Connecticut",91,8743046,0.52,34,384000499,38
Penis,2,2,2013,2017,"USA, Connecticut",0,9184879,0,45,384000499,38
Prostate,2,1,2013,2017,"USA, Connecticut",12277,8743046,78.79,1,384000499,39
Prostate,2,2,2013,2017,"USA, Connecticut",0,9184879,0,46,384000499,39
Testis,2,1,2013,2017,"USA, Connecticut",535,8743046,5.9,13,384000499,40
Testis,2,2,2013,2017,"USA, Connecticut",0,9184879,0,47,384000499,40
Other male genital organs,2,1,2013,2017,"USA, Connecticut",29,8743046,0.21,39,384000499,41
Other male genital organs,2,2,2013,2017,"USA, Connecticut",0,9184879,0,48,384000499,41
Kidney,2,1,2013,2017,"USA, Connecticut",2089,8743046,14.49,6,384000499,42
Kidney,2,2,2013,2017,"USA, Connecticut",1117,9184879,7.02,10,384000499,42
Renal pelvis,2,1,2013,2017,"USA, Connecticut",98,8743046,0.58,33,384000499,43
Renal pelvis,2,2,2013,2017,"USA, Connecticut",104,9184879,0.45,34,384000499,43
Ureter,2,1,2013,2017,"USA, Connecticut",58,8743046,0.29,38,384000499,44
Ureter,2,2,2013,2017,"USA, Connecticut",63,9184879,0.25,38,384000499,44
Bladder,2,1,2013,2017,"USA, Connecticut",4105,8743046,23.3,3,384000499,45
Bladder,2,2,2013,2017,"USA, Connecticut",1405,9184879,6.47,11,384000499,45
Other urinary organs,2,1,2013,2017,"USA, Connecticut",76,8743046,0.41,37,384000499,46
Other urinary organs,2,2,2013,2017,"USA, Connecticut",40,9184879,0.2,40,384000499,46
Eye,2,1,2013,2017,"USA, Connecticut",87,8743046,0.69,30,384000499,47
Eye,2,2,2013,2017,"USA, Connecticut",98,9184879,0.73,31,384000499,47
"Brain, central nervous system",2,1,2013,2017,"USA, Connecticut",787,8743046,6.49,12,384000499,48
"Brain, central nervous system",2,2,2013,2017,"USA, Connecticut",617,9184879,4.87,12,384000499,48
Thyroid,2,1,2013,2017,"USA, Connecticut",935,8743046,7.8,10,384000499,49
Thyroid,2,2,2013,2017,"USA, Connecticut",2659,9184879,22.85,3,384000499,49
Adrenal gland,2,1,2013,2017,"USA, Connecticut",28,8743046,0.44,35,384000499,50
Adrenal gland,2,2,2013,2017,"USA, Connecticut",21,9184879,0.23,39,384000499,50
Other endocrine,2,1,2013,2017,"USA, Connecticut",18,8743046,0.18,40,384000499,51
Other endocrine,2,2,2013,2017,"USA, Connecticut",10,9184879,0.09,43,384000499,51
Hodgkin lymphoma,2,1,2013,2017,"USA, Connecticut",338,8743046,3.31,18,384000499,52
Hodgkin lymphoma,2,2,2013,2017,"USA, Connecticut",256,9184879,2.6,19,384000499,52
Non-Hodgkin lymphoma,2,1,2013,2017,"USA, Connecticut",2210,8743046,14.76,5,384000499,53
Non-Hodgkin lymphoma,2,2,2013,2017,"USA, Connecticut",1733,9184879,9.42,6,384000499,53
Immunoproliferative diseases,2,1,2013,2017,"USA, Connecticut",236,8743046,1.53,24,384000499,54
Immunoproliferative diseases,2,2,2013,2017,"USA, Connecticut",240,9184879,1.32,25,384000499,54
Multiple myeloma,2,1,2013,2017,"USA, Connecticut",930,8743046,5.74,14,384000499,55
Multiple myeloma,2,2,2013,2017,"USA, Connecticut",706,9184879,3.73,14,384000499,55
Myeloproliferative disorders,2,1,2013,2017,"USA, Connecticut",420,8743046,2.72,21,384000499,59
Myeloproliferative disorders,2,2,2013,2017,"USA, Connecticut",506,9184879,2.76,17,384000499,59
Myelodysplastic syndromes,2,1,2013,2017,"USA, Connecticut",560,8743046,2.81,20,384000499,60
Myelodysplastic syndromes,2,2,2013,2017,"USA, Connecticut",377,9184879,1.46,24,384000499,60
Leukaemia,2,1,2013,2017,"USA, Connecticut",1805,26229138,4.31,16,384000499,101
Leukaemia,2,2,2013,2017,"USA, Connecticut",1479,27554637,2.98,16,384000499,101
"Lip, oral cavity and pharynx",2,1,2013,2017,"USA, Connecticut",1770,78687414,1.33,25,384000499,102
"Lip, oral cavity and pharynx",2,2,2013,2017,"USA, Connecticut",822,82663911,0.54,33,384000499,102
Colorectum,2,1,2013,2017,"USA, Connecticut",4081,26229138,8.81,9,384000499,103
Colorectum,2,2,2013,2017,"USA, Connecticut",4038,27554637,7.05,9,384000499,103
Oesophagus,2,1,2013,2017,Israel,416,20773890,1.57,22,437600099,10
Oesophagus,2,2,2013,2017,Israel,295,21140661,0.84,26,437600099,10
Stomach,2,1,2013,2017,Israel,2312,20773890,8.55,9,437600099,11
Stomach,2,2,2013,2017,Israel,1563,21140661,4.94,11,437600099,11
Small intestine,2,1,2013,2017,Israel,258,20773890,1.03,28,437600099,12
Small intestine,2,2,2013,2017,Israel,203,21140661,0.69,29,437600099,12
Liver,2,1,2013,2017,Israel,917,20773890,3.55,16,437600099,16
Liver,2,2,2013,2017,Israel,559,21140661,1.62,19,437600099,16
Gallbladder etc.,2,1,2013,2017,Israel,524,20773890,1.88,19,437600099,17
Gallbladder etc.,2,2,2013,2017,Israel,524,21140661,1.59,20,437600099,17
Pancreas,2,1,2013,2017,Israel,2384,20773890,8.84,8,437600099,18
Pancreas,2,2,2013,2017,Israel,2314,21140661,6.62,9,437600099,18
Nose sinuses etc.,2,1,2013,2017,Israel,105,20773890,0.41,35,437600099,19
Nose sinuses etc.,2,2,2013,2017,Israel,71,21140661,0.24,39,437600099,19
Larynx,2,1,2013,2017,Israel,904,20773890,3.67,14,437600099,20
Larynx,2,2,2013,2017,Israel,139,21140661,0.49,31,437600099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Israel,8255,20773890,31.4,2,437600099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Israel,4817,21140661,15.29,3,437600099,21
Other thoracic organs,2,1,2013,2017,Israel,132,20773890,0.57,31,437600099,22
Other thoracic organs,2,2,2013,2017,Israel,94,21140661,0.36,34,437600099,22
Bone,2,1,2013,2017,Israel,305,20773890,1.41,23,437600099,23
Bone,2,2,2013,2017,Israel,255,21140661,1.15,22,437600099,23
Melanoma of skin,2,1,2013,2017,Israel,3100,20773890,12.16,5,437600099,24
Melanoma of skin,2,2,2013,2017,Israel,2591,21140661,9.41,6,437600099,24
Other skin,2,1,2013,2017,Israel,327,20773890,1.2,26,437600099,25
Other skin,2,2,2013,2017,Israel,240,21140661,0.82,27,437600099,25
Mesothelioma,2,1,2013,2017,Israel,176,20773890,0.64,29,437600099,26
Mesothelioma,2,2,2013,2017,Israel,55,21140661,0.18,40,437600099,26
Kaposi sarcoma,2,1,2013,2017,Israel,381,20773890,1.33,24,437600099,27
Kaposi sarcoma,2,2,2013,2017,Israel,155,21140661,0.39,32,437600099,27
Connective tissue,2,1,2013,2017,Israel,713,20773890,2.94,18,437600099,28
Connective tissue,2,2,2013,2017,Israel,582,21140661,2.26,17,437600099,28
Breast,2,1,2013,2017,Israel,321,20773890,1.24,25,437600099,29
Breast,2,2,2013,2017,Israel,23152,21140661,88.86,1,437600099,29
Vulva,2,1,2013,2017,Israel,0,20773890,0,41,437600099,30
Vulva,2,2,2013,2017,Israel,345,21140661,1.03,25,437600099,30
Vagina,2,1,2013,2017,Israel,0,20773890,0,42,437600099,31
Vagina,2,2,2013,2017,Israel,86,21140661,0.28,38,437600099,31
Cervix uteri,2,1,2013,2017,Israel,0,20773890,0,43,437600099,32
Cervix uteri,2,2,2013,2017,Israel,1302,21140661,5.37,10,437600099,32
Corpus uteri,2,1,2013,2017,Israel,0,20773890,0,44,437600099,33
Corpus uteri,2,2,2013,2017,Israel,3912,21140661,13.92,4,437600099,33
Uterus unspecified,2,1,2013,2017,Israel,0,20773890,0,45,437600099,34
Uterus unspecified,2,2,2013,2017,Israel,167,21140661,0.55,30,437600099,34
Ovary etc.,2,1,2013,2017,Israel,0,20773890,0,46,437600099,35
Ovary etc.,2,2,2013,2017,Israel,2038,21140661,7.46,8,437600099,35
Other female genital organs,2,1,2013,2017,Israel,0,20773890,0,47,437600099,36
Other female genital organs,2,2,2013,2017,Israel,243,21140661,0.76,28,437600099,36
Placenta,2,1,2013,2017,Israel,0,20773890,0,48,437600099,37
Placenta,2,2,2013,2017,Israel,17,21140661,0.08,44,437600099,37
Penis,2,1,2013,2017,Israel,47,20773890,0.19,38,437600099,38
Penis,2,2,2013,2017,Israel,0,21140661,0,45,437600099,38
Prostate,2,1,2013,2017,Israel,10956,20773890,41.67,1,437600099,39
Prostate,2,2,2013,2017,Israel,0,21140661,0,46,437600099,39
Testis,2,1,2013,2017,Israel,958,20773890,4.59,13,437600099,40
Testis,2,2,2013,2017,Israel,0,21140661,0,47,437600099,40
Other male genital organs,2,1,2013,2017,Israel,12,20773890,0.05,40,437600099,41
Other male genital organs,2,2,2013,2017,Israel,0,21140661,0,48,437600099,41
Kidney,2,1,2013,2017,Israel,2521,20773890,10.5,6,437600099,42
Kidney,2,2,2013,2017,Israel,1323,21140661,4.82,12,437600099,42
Renal pelvis,2,1,2013,2017,Israel,175,20773890,0.64,30,437600099,43
Renal pelvis,2,2,2013,2017,Israel,108,21140661,0.31,35,437600099,43
Ureter,2,1,2013,2017,Israel,106,20773890,0.39,36,437600099,44
Ureter,2,2,2013,2017,Israel,46,21140661,0.13,41,437600099,44
Bladder,2,1,2013,2017,Israel,6704,20773890,24.69,3,437600099,45
Bladder,2,2,2013,2017,Israel,1498,21140661,4.46,14,437600099,45
Other urinary organs,2,1,2013,2017,Israel,139,20773890,0.46,33,437600099,46
Other urinary organs,2,2,2013,2017,Israel,34,21140661,0.11,42,437600099,46
Eye,2,1,2013,2017,Israel,96,20773890,0.38,37,437600099,47
Eye,2,2,2013,2017,Israel,82,21140661,0.3,36,437600099,47
"Brain, central nervous system",2,1,2013,2017,Israel,1448,20773890,6.3,10,437600099,48
"Brain, central nervous system",2,2,2013,2017,Israel,1182,21140661,4.59,13,437600099,48
Thyroid,2,1,2013,2017,Israel,1326,20773890,5.85,11,437600099,49
Thyroid,2,2,2013,2017,Israel,3859,21140661,16.71,2,437600099,49
Adrenal gland,2,1,2013,2017,Israel,87,20773890,0.42,34,437600099,50
Adrenal gland,2,2,2013,2017,Israel,85,21140661,0.39,33,437600099,50
Other endocrine,2,1,2013,2017,Israel,18,20773890,0.08,39,437600099,51
Other endocrine,2,2,2013,2017,Israel,21,21140661,0.09,43,437600099,51
Hodgkin lymphoma,2,1,2013,2017,Israel,776,20773890,3.64,15,437600099,52
Hodgkin lymphoma,2,2,2013,2017,Israel,691,21140661,3.19,16,437600099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Israel,4337,20773890,17.62,4,437600099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Israel,3754,21140661,13.08,5,437600099,53
Immunoproliferative diseases,2,1,2013,2017,Israel,291,20773890,1.17,27,437600099,54
Immunoproliferative diseases,2,2,2013,2017,Israel,329,21140661,1.2,21,437600099,54
Multiple myeloma,2,1,2013,2017,Israel,1385,20773890,5.22,12,437600099,55
Multiple myeloma,2,2,2013,2017,Israel,1103,21140661,3.57,15,437600099,55
Myeloproliferative disorders,2,1,2013,2017,Israel,409,20773890,1.59,21,437600099,59
Myeloproliferative disorders,2,2,2013,2017,Israel,341,21140661,1.06,23,437600099,59
Myelodysplastic syndromes,2,1,2013,2017,Israel,549,20773890,1.71,20,437600099,60
Myelodysplastic syndromes,2,2,2013,2017,Israel,442,21140661,1.06,24,437600099,60
Leukaemia,2,1,2013,2017,Israel,2220,62321670,2.97,17,437600099,101
Leukaemia,2,2,2013,2017,Israel,1732,63421983,1.99,18,437600099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Israel,1275,186965010,0.57,32,437600099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Israel,816,190265949,0.3,37,437600099,102
Colorectum,2,1,2013,2017,Israel,8140,62321670,10.23,7,437600099,103
Colorectum,2,2,2013,2017,Israel,7857,63421983,8.29,7,437600099,103
Oesophagus,2,1,2013,2017,"Japan, Miyagi Prefecture",2156,5687000,13.99,6,439200299,10
Oesophagus,2,2,2013,2017,"Japan, Miyagi Prefecture",427,5963000,2.18,18,439200299,10
Stomach,2,1,2013,2017,"Japan, Miyagi Prefecture",9649,5687000,61.26,1,439200299,11
Stomach,2,2,2013,2017,"Japan, Miyagi Prefecture",4261,5963000,21.67,2,439200299,11
Small intestine,2,1,2013,2017,"Japan, Miyagi Prefecture",194,5687000,1.43,21,439200299,12
Small intestine,2,2,2013,2017,"Japan, Miyagi Prefecture",96,5963000,0.56,27,439200299,12
Liver,2,1,2013,2017,"Japan, Miyagi Prefecture",2066,5687000,13.42,7,439200299,16
Liver,2,2,2013,2017,"Japan, Miyagi Prefecture",1036,5963000,4.17,11,439200299,16
Gallbladder etc.,2,1,2013,2017,"Japan, Miyagi Prefecture",1167,5687000,6.4,11,439200299,17
Gallbladder etc.,2,2,2013,2017,"Japan, Miyagi Prefecture",1007,5963000,3.64,13,439200299,17
Pancreas,2,1,2013,2017,"Japan, Miyagi Prefecture",1863,5687000,11.98,8,439200299,18
Pancreas,2,2,2013,2017,"Japan, Miyagi Prefecture",1736,5963000,7.82,9,439200299,18
Nose sinuses etc.,2,1,2013,2017,"Japan, Miyagi Prefecture",127,5687000,1.06,26,439200299,19
Nose sinuses etc.,2,2,2013,2017,"Japan, Miyagi Prefecture",75,5963000,0.5,28,439200299,19
Larynx,2,1,2013,2017,"Japan, Miyagi Prefecture",398,5687000,2.63,18,439200299,20
Larynx,2,2,2013,2017,"Japan, Miyagi Prefecture",31,5963000,0.2,38,439200299,20
Lung (incl. trachea and bronchus),2,1,2013,2017,"Japan, Miyagi Prefecture",7351,5687000,44.41,2,439200299,21
Lung (incl. trachea and bronchus),2,2,2013,2017,"Japan, Miyagi Prefecture",3398,5963000,17.68,3,439200299,21
Other thoracic organs,2,1,2013,2017,"Japan, Miyagi Prefecture",103,5687000,0.99,27,439200299,22
Other thoracic organs,2,2,2013,2017,"Japan, Miyagi Prefecture",85,5963000,0.8,24,439200299,22
Bone,2,1,2013,2017,"Japan, Miyagi Prefecture",66,5687000,0.87,29,439200299,23
Bone,2,2,2013,2017,"Japan, Miyagi Prefecture",56,5963000,0.71,25,439200299,23
Melanoma of skin,2,1,2013,2017,"Japan, Miyagi Prefecture",84,5687000,0.69,31,439200299,24
Melanoma of skin,2,2,2013,2017,"Japan, Miyagi Prefecture",84,5963000,0.69,26,439200299,24
Other skin,2,1,2013,2017,"Japan, Miyagi Prefecture",832,5687000,4.72,12,439200299,25
Other skin,2,2,2013,2017,"Japan, Miyagi Prefecture",832,5963000,3.39,14,439200299,25
Mesothelioma,2,1,2013,2017,"Japan, Miyagi Prefecture",102,5687000,0.64,32,439200299,26
Mesothelioma,2,2,2013,2017,"Japan, Miyagi Prefecture",19,5963000,0.1,40,439200299,26
Kaposi sarcoma,2,1,2013,2017,"Japan, Miyagi Prefecture",1,5687000,0,40,439200299,27
Kaposi sarcoma,2,2,2013,2017,"Japan, Miyagi Prefecture",0,5963000,0,44,439200299,27
Connective tissue,2,1,2013,2017,"Japan, Miyagi Prefecture",357,5687000,3.68,14,439200299,28
Connective tissue,2,2,2013,2017,"Japan, Miyagi Prefecture",330,5963000,3.34,16,439200299,28
Breast,2,1,2013,2017,"Japan, Miyagi Prefecture",55,5687000,0.34,34,439200299,29
Breast,2,2,2013,2017,"Japan, Miyagi Prefecture",7962,5963000,74.57,1,439200299,29
Vulva,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,41,439200299,30
Vulva,2,2,2013,2017,"Japan, Miyagi Prefecture",73,5963000,0.31,35,439200299,30
Vagina,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,42,439200299,31
Vagina,2,2,2013,2017,"Japan, Miyagi Prefecture",17,5963000,0.11,39,439200299,31
Cervix uteri,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,43,439200299,32
Cervix uteri,2,2,2013,2017,"Japan, Miyagi Prefecture",763,5963000,8.67,8,439200299,32
Corpus uteri,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,44,439200299,33
Corpus uteri,2,2,2013,2017,"Japan, Miyagi Prefecture",1344,5963000,12.97,5,439200299,33
Uterus unspecified,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,45,439200299,34
Uterus unspecified,2,2,2013,2017,"Japan, Miyagi Prefecture",63,5963000,0.33,34,439200299,34
Ovary etc.,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,46,439200299,35
Ovary etc.,2,2,2013,2017,"Japan, Miyagi Prefecture",1015,5963000,9.99,7,439200299,35
Other female genital organs,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,47,439200299,36
Other female genital organs,2,2,2013,2017,"Japan, Miyagi Prefecture",37,5963000,0.34,33,439200299,36
Placenta,2,1,2013,2017,"Japan, Miyagi Prefecture",0,5687000,0,48,439200299,37
Placenta,2,2,2013,2017,"Japan, Miyagi Prefecture",5,5963000,0.09,41,439200299,37
Penis,2,1,2013,2017,"Japan, Miyagi Prefecture",40,5687000,0.25,36,439200299,38
Penis,2,2,2013,2017,"Japan, Miyagi Prefecture",0,5963000,0,45,439200299,38
Prostate,2,1,2013,2017,"Japan, Miyagi Prefecture",6654,5687000,39.95,3,439200299,39
Prostate,2,2,2013,2017,"Japan, Miyagi Prefecture",0,5963000,0,46,439200299,39
Testis,2,1,2013,2017,"Japan, Miyagi Prefecture",199,5687000,3.37,15,439200299,40
Testis,2,2,2013,2017,"Japan, Miyagi Prefecture",0,5963000,0,47,439200299,40
Other male genital organs,2,1,2013,2017,"Japan, Miyagi Prefecture",35,5687000,0.23,37,439200299,41
Other male genital organs,2,2,2013,2017,"Japan, Miyagi Prefecture",0,5963000,0,48,439200299,41
Kidney,2,1,2013,2017,"Japan, Miyagi Prefecture",1226,5687000,9.89,9,439200299,42
Kidney,2,2,2013,2017,"Japan, Miyagi Prefecture",528,5963000,3.38,15,439200299,42
Renal pelvis,2,1,2013,2017,"Japan, Miyagi Prefecture",227,5687000,1.4,22,439200299,43
Renal pelvis,2,2,2013,2017,"Japan, Miyagi Prefecture",110,5963000,0.47,31,439200299,43
Ureter,2,1,2013,2017,"Japan, Miyagi Prefecture",193,5687000,1.11,24,439200299,44
Ureter,2,2,2013,2017,"Japan, Miyagi Prefecture",140,5963000,0.49,30,439200299,44
Bladder,2,1,2013,2017,"Japan, Miyagi Prefecture",2518,5687000,15.61,5,439200299,45
Bladder,2,2,2013,2017,"Japan, Miyagi Prefecture",771,5963000,3.68,12,439200299,45
Other urinary organs,2,1,2013,2017,"Japan, Miyagi Prefecture",13,5687000,0.06,39,439200299,46
Other urinary organs,2,2,2013,2017,"Japan, Miyagi Prefecture",6,5963000,0.02,43,439200299,46
Eye,2,1,2013,2017,"Japan, Miyagi Prefecture",12,5687000,0.19,38,439200299,47
Eye,2,2,2013,2017,"Japan, Miyagi Prefecture",11,5963000,0.26,36,439200299,47
"Brain, central nervous system",2,1,2013,2017,"Japan, Miyagi Prefecture",278,5687000,3.09,16,439200299,48
"Brain, central nervous system",2,2,2013,2017,"Japan, Miyagi Prefecture",232,5963000,2.75,17,439200299,48
Thyroid,2,1,2013,2017,"Japan, Miyagi Prefecture",413,5687000,4.2,13,439200299,49
Thyroid,2,2,2013,2017,"Japan, Miyagi Prefecture",1291,5963000,14.61,4,439200299,49
Adrenal gland,2,1,2013,2017,"Japan, Miyagi Prefecture",15,5687000,0.31,35,439200299,50
Adrenal gland,2,2,2013,2017,"Japan, Miyagi Prefecture",15,5963000,0.24,37,439200299,50
Other endocrine,2,1,2013,2017,"Japan, Miyagi Prefecture",22,5687000,0.52,33,439200299,51
