cancer,cancer_label,volume,sex,per1,per2,country_code,country_label,cases,py,asr,rank
25,"Other female genital organs",1,2,1953,1957,20800,"Denmark",637,11172700,4.02,10
13,"Pancreas",1,2,1953,1957,20800,"Denmark",619,11172700,3.84,11
30,"Bladder",1,2,1953,1957,20800,"Denmark",558,11172700,3.67,12
29,"Kidney",1,2,1953,1957,20800,"Denmark",531,11172700,3.2,13
12,"Gallbladder etc.",1,2,1953,1957,20800,"Denmark",477,11172700,2.89,14
51,"Lip, oral cavity and pharynx",1,2,1953,1957,20800,"Denmark",375,11172700,2.48,15
11,"Liver",1,2,1953,1957,20800,"Denmark",439,11172700,2.41,16
18,"Melanoma of skin",1,2,1953,1957,20800,"Denmark",298,11172700,2.17,17
35,"Hodgkin lymphoma",1,2,1953,1957,20800,"Denmark",206,11172700,1.73,18
36,"Non-Hodgkin lymphoma",1,2,1953,1957,20800,"Denmark",213,11172700,1.44,19
6,"Oesophagus",1,2,1953,1957,20800,"Denmark",272,11172700,1.43,20
33,"Thyroid",1,2,1953,1957,20800,"Denmark",204,11172700,1.38,21
37,"Multiple myeloma",1,2,1953,1957,20800,"Denmark",201,11172700,1.29,22
20,"Connective tissue",1,2,1953,1957,20800,"Denmark",162,11172700,1.22,23
31,"Eye",1,2,1953,1957,20800,"Denmark",98,11172700,.7,24
17,"Bone",1,2,1953,1957,20800,"Denmark",85,11172700,.69,25
8,"Small intestine",1,2,1953,1957,20800,"Denmark",71,11172700,.44,26
14,"Nose sinuses etc.",1,2,1953,1957,20800,"Denmark",45,11172700,.32,27
34,"Other endocrine",1,2,1953,1957,20800,"Denmark",31,11172700,.24,28
15,"Larynx",1,2,1953,1957,20800,"Denmark",31,11172700,.19,29
26,"Penis",1,2,1953,1957,20800,"Denmark",0,11172700,0,30
28,"Testis",1,2,1953,1957,20800,"Denmark",0,11172700,0,31
27,"Prostate",1,2,1953,1957,20800,"Denmark",0,11172700,0,32
21,"Breast",10,2,2003,2007,20800,"Denmark",20003,13689087,86.08,1
16,"Lung (incl. trachea and bronchus)",10,2,2003,2007,20800,"Denmark",9252,13689087,35.21,2
52,"Colorectum",10,2,2003,2007,20800,"Denmark",9673,13689087,31.94,3
18,"Melanoma of skin",10,2,2003,2007,20800,"Denmark",3687,13689087,18.69,4
23,"Corpus uteri",10,2,2003,2007,20800,"Denmark",3290,13689087,12.79,5
24,"Ovary etc.",10,2,2003,2007,20800,"Denmark",2847,13689087,11.79,6
22,"Cervix uteri",10,2,2003,2007,20800,"Denmark",1936,13689087,10.37,7
36,"Non-Hodgkin lymphoma",10,2,2003,2007,20800,"Denmark",2069,13689087,8.11,8
30,"Bladder",10,2,2003,2007,20800,"Denmark",2246,13689087,7.71,9
13,"Pancreas",10,2,2003,2007,20800,"Denmark",2163,13689087,7.29,10
38,"Leukaemia",10,2,2003,2007,20800,"Denmark",1469,13689087,6.84,11
51,"Lip, oral cavity and pharynx",10,2,2003,2007,20800,"Denmark",1224,13689087,5.07,12
29,"Kidney",10,2,2003,2007,20800,"Denmark",1283,13689087,4.78,13
32,"Brain, central nervous system",10,2,2003,2007,20800,"Denmark",972,13689087,4.74,14
33,"Thyroid",10,2,2003,2007,20800,"Denmark",633,13689087,3.47,15
7,"Stomach",10,2,2003,2007,20800,"Denmark",974,13689087,3.45,16
25,"Other female genital organs",10,2,2003,2007,20800,"Denmark",771,13689087,2.74,17
20,"Connective tissue",10,2,2003,2007,20800,"Denmark",542,13689087,2.62,18
37,"Multiple myeloma",10,2,2003,2007,20800,"Denmark",666,13689087,2.32,19
6,"Oesophagus",10,2,2003,2007,20800,"Denmark",606,13689087,2.07,20
35,"Hodgkin lymphoma",10,2,2003,2007,20800,"Denmark",282,13689087,1.93,21
12,"Gallbladder etc.",10,2,2003,2007,20800,"Denmark",501,13689087,1.6,22
11,"Liver",10,2,2003,2007,20800,"Denmark",434,13689087,1.55,23
31,"Eye",10,2,2003,2007,20800,"Denmark",215,13689087,1.01,24
15,"Larynx",10,2,2003,2007,20800,"Denmark",232,13689087,.97,25
8,"Small intestine",10,2,2003,2007,20800,"Denmark",211,13689087,.79,26
17,"Bone",10,2,2003,2007,20800,"Denmark",104,13689087,.78,27
34,"Other endocrine",10,2,2003,2007,20800,"Denmark",92,13689087,.61,28
14,"Nose sinuses etc.",10,2,2003,2007,20800,"Denmark",146,13689087,.56,29
28,"Testis",10,2,2003,2007,20800,"Denmark",0,13689087,0,30
27,"Prostate",10,2,2003,2007,20800,"Denmark",0,13689087,0,31
26,"Penis",10,2,2003,2007,20800,"Denmark",0,13689087,0,32
7,"Stomach",1,2,1959,1961,24600,"Finland",2511,6921000,29.48,1
21,"Breast",1,2,1959,1961,24600,"Finland",2102,6921000,26.07,2
22,"Cervix uteri",1,2,1959,1961,24600,"Finland",1265,6921000,15.94,3
52,"Colorectum",1,2,1959,1961,24600,"Finland",1037,6921000,12.17,4
23,"Corpus uteri",1,2,1959,1961,24600,"Finland",742,6921000,9.06,5
24,"Ovary etc.",1,2,1959,1961,24600,"Finland",722,6921000,8.92,6
6,"Oesophagus",1,2,1959,1961,24600,"Finland",503,6921000,5.78,7
38,"Leukaemia",1,2,1959,1961,24600,"Finland",411,6921000,5.46,8
13,"Pancreas",1,2,1959,1961,24600,"Finland",394,6921000,4.64,9
25,"Other female genital organs",1,2,1959,1961,24600,"Finland",377,6921000,4.6,10
32,"Brain, central nervous system",1,2,1959,1961,24600,"Finland",333,6921000,4.49,11
51,"Lip, oral cavity and pharynx",1,2,1959,1961,24600,"Finland",341,6921000,4.23,12
16,"Lung (incl. trachea and bronchus)",1,2,1959,1961,24600,"Finland",344,6921000,4.03,13
30,"Bladder",1,2,1959,1961,24600,"Finland",242,6921000,3,14
33,"Thyroid",1,2,1959,1961,24600,"Finland",186,6921000,2.33,15
18,"Melanoma of skin",1,2,1959,1961,24600,"Finland",161,6921000,2.07,16
36,"Non-Hodgkin lymphoma",1,2,1959,1961,24600,"Finland",125,6921000,1.57,17
17,"Bone",1,2,1959,1961,24600,"Finland",119,6921000,1.55,18
12,"Gallbladder etc.",1,2,1959,1961,24600,"Finland",127,6921000,1.49,19
29,"Kidney",1,2,1959,1961,24600,"Finland",117,6921000,1.34,20
35,"Hodgkin lymphoma",1,2,1959,1961,24600,"Finland",97,6921000,1.34,21
20,"Connective tissue",1,2,1959,1961,24600,"Finland",100,6921000,1.32,22
37,"Multiple myeloma",1,2,1959,1961,24600,"Finland",82,6921000,1.02,23
31,"Eye",1,2,1959,1961,24600,"Finland",59,6921000,.77,24
11,"Liver",1,2,1959,1961,24600,"Finland",62,6921000,.76,25
14,"Nose sinuses etc.",1,2,1959,1961,24600,"Finland",54,6921000,.67,26
8,"Small intestine",1,2,1959,1961,24600,"Finland",50,6921000,.55,27
15,"Larynx",1,2,1959,1961,24600,"Finland",34,6921000,.42,28
34,"Other endocrine",1,2,1959,1961,24600,"Finland",27,6921000,.37,29
26,"Penis",1,2,1959,1961,24600,"Finland",0,6921000,0,30
27,"Prostate",1,2,1959,1961,24600,"Finland",0,6921000,0,31
28,"Testis",1,2,1959,1961,24600,"Finland",0,6921000,0,32
21,"Breast",10,2,2003,2007,24600,"Finland",19109,13400373,83.21,1
52,"Colorectum",10,2,2003,2007,24600,"Finland",6084,13400373,19.92,2
23,"Corpus uteri",10,2,2003,2007,24600,"Finland",3912,13400373,14.75,3
16,"Lung (incl. trachea and bronchus)",10,2,2003,2007,24600,"Finland",3250,13400373,10.83,4
24,"Ovary etc.",10,2,2003,2007,24600,"Finland",2558,13400373,10.34,5
36,"Non-Hodgkin lymphoma",10,2,2003,2007,24600,"Finland",2465,13400373,9.03,6
18,"Melanoma of skin",10,2,2003,2007,24600,"Finland",2019,13400373,8.83,7
13,"Pancreas",10,2,2003,2007,24600,"Finland",2541,13400373,7.35,8
33,"Thyroid",10,2,2003,2007,24600,"Finland",1344,13400373,7.28,9
29,"Kidney",10,2,2003,2007,24600,"Finland",1829,13400373,6.23,10
38,"Leukaemia",10,2,2003,2007,24600,"Finland",1255,13400373,5.96,11
7,"Stomach",10,2,2003,2007,24600,"Finland",1588,13400373,5.03,12
32,"Brain, central nervous system",10,2,2003,2007,24600,"Finland",872,13400373,4.29,13
22,"Cervix uteri",10,2,2003,2007,24600,"Finland",776,13400373,3.91,14
51,"Lip, oral cavity and pharynx",10,2,2003,2007,24600,"Finland",1012,13400373,3.68,15
30,"Bladder",10,2,2003,2007,24600,"Finland",1015,13400373,2.85,16
37,"Multiple myeloma",10,2,2003,2007,24600,"Finland",785,13400373,2.45,17
35,"Hodgkin lymphoma",10,2,2003,2007,24600,"Finland",282,13400373,2.23,18
12,"Gallbladder etc.",10,2,2003,2007,24600,"Finland",777,13400373,2.16,19
11,"Liver",10,2,2003,2007,24600,"Finland",701,13400373,2.09,20
20,"Connective tissue",10,2,2003,2007,24600,"Finland",433,13400373,2.01,21
25,"Other female genital organs",10,2,2003,2007,24600,"Finland",629,13400373,1.92,22
6,"Oesophagus",10,2,2003,2007,24600,"Finland",402,13400373,1.12,23
8,"Small intestine",10,2,2003,2007,24600,"Finland",205,13400373,.77,24
31,"Eye",10,2,2003,2007,24600,"Finland",146,13400373,.67,25
17,"Bone",10,2,2003,2007,24600,"Finland",94,13400373,.61,26
34,"Other endocrine",10,2,2003,2007,24600,"Finland",63,13400373,.48,27
14,"Nose sinuses etc.",10,2,2003,2007,24600,"Finland",76,13400373,.27,28
15,"Larynx",10,2,2003,2007,24600,"Finland",61,13400373,.24,29
26,"Penis",10,2,2003,2007,24600,"Finland",0,13400373,0,30
28,"Testis",10,2,2003,2007,24600,"Finland",0,13400373,0,31
27,"Prostate",10,2,2003,2007,24600,"Finland",0,13400373,0,32
21,"Breast",1,2,1960,1963,37600,"Israel",2070,4423200,49.65,1
52,"Colorectum",1,2,1960,1963,37600,"Israel",771,4423200,19.57,2
7,"Stomach",1,2,1960,1963,37600,"Israel",625,4423200,16.43,3
24,"Ovary etc.",1,2,1960,1963,37600,"Israel",481,4423200,11.67,4
23,"Corpus uteri",1,2,1960,1963,37600,"Israel",397,4423200,9.82,5
32,"Brain, central nervous system",1,2,1960,1963,37600,"Israel",403,4423200,9.59,6
12,"Gallbladder etc.",1,2,1960,1963,37600,"Israel",307,4423200,8.11,7
16,"Lung (incl. trachea and bronchus)",1,2,1960,1963,37600,"Israel",288,4423200,7.67,8
38,"Leukaemia",1,2,1960,1963,37600,"Israel",291,4423200,6.97,9
36,"Non-Hodgkin lymphoma",1,2,1960,1963,37600,"Israel",267,4423200,6.55,10
22,"Cervix uteri",1,2,1960,1963,37600,"Israel",245,4423200,5.88,11
13,"Pancreas",1,2,1960,1963,37600,"Israel",216,4423200,5.65,12
51,"Lip, oral cavity and pharynx",1,2,1960,1963,37600,"Israel",190,4423200,4.74,13
33,"Thyroid",1,2,1960,1963,37600,"Israel",180,4423200,4.42,14
30,"Bladder",1,2,1960,1963,37600,"Israel",157,4423200,3.98,15
25,"Other female genital organs",1,2,1960,1963,37600,"Israel",129,4423200,3.3,16
18,"Melanoma of skin",1,2,1960,1963,37600,"Israel",128,4423200,3.12,17
29,"Kidney",1,2,1960,1963,37600,"Israel",99,4423200,2.58,18
20,"Connective tissue",1,2,1960,1963,37600,"Israel",105,4423200,2.53,19
6,"Oesophagus",1,2,1960,1963,37600,"Israel",89,4423200,2.38,20
35,"Hodgkin lymphoma",1,2,1960,1963,37600,"Israel",95,4423200,2.19,21
37,"Multiple myeloma",1,2,1960,1963,37600,"Israel",81,4423200,2.09,22
31,"Eye",1,2,1960,1963,37600,"Israel",46,4423200,1.09,23
11,"Liver",1,2,1960,1963,37600,"Israel",40,4423200,.94,24
17,"Bone",1,2,1960,1963,37600,"Israel",38,4423200,.83,25
15,"Larynx",1,2,1960,1963,37600,"Israel",32,4423200,.78,26
8,"Small intestine",1,2,1960,1963,37600,"Israel",22,4423200,.58,27
34,"Other endocrine",1,2,1960,1963,37600,"Israel",18,4423200,.43,28
14,"Nose sinuses etc.",1,2,1960,1963,37600,"Israel",14,4423200,.32,29
28,"Testis",1,2,1960,1963,37600,"Israel",0,4423200,0,30
27,"Prostate",1,2,1960,1963,37600,"Israel",0,4423200,0,31
26,"Penis",1,2,1960,1963,37600,"Israel",0,4423200,0,32
21,"Breast",10,2,2003,2007,37600,"Israel",16931,16754200,80.13,1
52,"Colorectum",10,2,2003,2007,37600,"Israel",7831,16754200,25.9,2
33,"Thyroid",10,2,2003,2007,37600,"Israel",2521,16754200,13.72,3
23,"Corpus uteri",10,2,2003,2007,37600,"Israel",2954,16754200,13.03,4
36,"Non-Hodgkin lymphoma",10,2,2003,2007,37600,"Israel",3058,16754200,12.38,5
16,"Lung (incl. trachea and bronchus)",10,2,2003,2007,37600,"Israel",3018,16754200,10.75,6
18,"Melanoma of skin",10,2,2003,2007,37600,"Israel",2028,16754200,9.08,7
24,"Ovary etc.",10,2,2003,2007,37600,"Israel",1804,16754200,7.94,8
38,"Leukaemia",10,2,2003,2007,37600,"Israel",1591,16754200,5.87,9
29,"Kidney",10,2,2003,2007,37600,"Israel",1377,16754200,5.45,10
22,"Cervix uteri",10,2,2003,2007,37600,"Israel",918,16754200,4.82,11
13,"Pancreas",10,2,2003,2007,37600,"Israel",1635,16754200,4.63,12
32,"Brain, central nervous system",10,2,2003,2007,37600,"Israel",932,16754200,4.44,13
7,"Stomach",10,2,2003,2007,37600,"Israel",1373,16754200,4.37,14
30,"Bladder",10,2,2003,2007,37600,"Israel",1167,16754200,3.63,15
35,"Hodgkin lymphoma",10,2,2003,2007,37600,"Israel",577,16754200,3.2,16
37,"Multiple myeloma",10,2,2003,2007,37600,"Israel",732,16754200,2.44,17
51,"Lip, oral cavity and pharynx",10,2,2003,2007,37600,"Israel",599,16754200,2.26,18
20,"Connective tissue",10,2,2003,2007,37600,"Israel",410,16754200,1.91,19
25,"Other female genital organs",10,2,2003,2007,37600,"Israel",429,16754200,1.38,20
12,"Gallbladder etc.",10,2,2003,2007,37600,"Israel",398,16754200,1.15,21
11,"Liver",10,2,2003,2007,37600,"Israel",376,16754200,1.08,22
17,"Bone",10,2,2003,2007,37600,"Israel",178,16754200,.96,23
8,"Small intestine",10,2,2003,2007,37600,"Israel",166,16754200,.6,24
6,"Oesophagus",10,2,2003,2007,37600,"Israel",243,16754200,.59,25
15,"Larynx",10,2,2003,2007,37600,"Israel",127,16754200,.58,26
34,"Other endocrine",10,2,2003,2007,37600,"Israel",76,16754200,.44,27
31,"Eye",10,2,2003,2007,37600,"Israel",74,16754200,.32,28
14,"Nose sinuses etc.",10,2,2003,2007,37600,"Israel",55,16754200,.19,29
26,"Penis",10,2,2003,2007,37600,"Israel",0,16754200,0,30
27,"Prostate",10,2,2003,2007,37600,"Israel",0,16754200,0,31
28,"Testis",10,2,2003,2007,37600,"Israel",0,16754200,0,32
7,"Stomach",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",733,1789200,47.69,1
22,"Cervix uteri",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",347,1789200,22,2
21,"Breast",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",215,1789200,13.16,3
25,"Other female genital organs",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",149,1789200,9.24,4
52,"Colorectum",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",131,1789200,8.48,5
6,"Oesophagus",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",100,1789200,6.33,6
16,"Lung (incl. trachea and bronchus)",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",84,1789200,5.46,7
11,"Liver",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",72,1789200,4.65,8
13,"Pancreas",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",49,1789200,3.19,9
38,"Leukaemia",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",49,1789200,2.71,10
33,"Thyroid",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",41,1789200,2.59,11
24,"Ovary etc.",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",35,1789200,2.16,12
14,"Nose sinuses etc.",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",33,1789200,2.07,13
23,"Corpus uteri",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",30,1789200,1.98,14
29,"Kidney",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",27,1789200,1.79,15
51,"Lip, oral cavity and pharynx",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",23,1789200,1.45,16
17,"Bone",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",20,1789200,1.25,17
30,"Bladder",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",15,1789200,1.01,18
36,"Non-Hodgkin lymphoma",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",14,1789200,.82,19
15,"Larynx",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",11,1789200,.73,20
32,"Brain, central nervous system",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",7,1789200,.47,21
8,"Small intestine",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",6,1789200,.37,22
20,"Connective tissue",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",5,1789200,.29,23
18,"Melanoma of skin",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",3,1789200,.2,24
31,"Eye",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",3,1789200,.2,25
35,"Hodgkin lymphoma",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",2,1789200,.13,26
34,"Other endocrine",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",1,1789200,.07,27
37,"Multiple myeloma",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",1,1789200,.06,28
26,"Penis",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",0,1789200,0,29
27,"Prostate",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",0,1789200,0,30
28,"Testis",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",0,1789200,0,31
12,"Gallbladder etc.",1,2,1959,1960,39203,"Japan, Miyagi Prefecture",0,1789200,0,32
21,"Breast",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",5210,6051731,54.02,1
52,"Colorectum",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",5403,6051731,35.58,2
7,"Stomach",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",3607,6051731,22.82,3
16,"Lung (incl. trachea and bronchus)",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",2196,6051731,13.48,4
33,"Thyroid",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",962,6051731,10.68,5
24,"Ovary etc.",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",794,6051731,7.93,6
22,"Cervix uteri",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",603,6051731,6.91,7
23,"Corpus uteri",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",711,6051731,6.77,8
13,"Pancreas",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",1164,6051731,6.19,9
36,"Non-Hodgkin lymphoma",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",791,6051731,6.04,10
11,"Liver",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",991,6051731,5.45,11
12,"Gallbladder etc.",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",1014,6051731,4.92,12
38,"Leukaemia",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",386,6051731,4.64,13
29,"Kidney",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",544,6051731,3.85,14
30,"Bladder",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",484,6051731,2.88,15
6,"Oesophagus",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",351,6051731,2.28,16
51,"Lip, oral cavity and pharynx",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",264,6051731,1.98,17
32,"Brain, central nervous system",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",130,6051731,1.61,18
37,"Multiple myeloma",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",233,6051731,1.32,19
25,"Other female genital organs",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",139,6051731,.93,20
20,"Connective tissue",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",79,6051731,.79,21
18,"Melanoma of skin",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",72,6051731,.54,22
35,"Hodgkin lymphoma",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",31,6051731,.46,23
14,"Nose sinuses etc.",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",52,6051731,.45,24
8,"Small intestine",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",54,6051731,.39,25
17,"Bone",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",28,6051731,.3,26
34,"Other endocrine",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",17,6051731,.25,27
31,"Eye",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",9,6051731,.19,28
15,"Larynx",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",25,6051731,.16,29
27,"Prostate",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",0,6051731,0,30
26,"Penis",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",0,6051731,0,31
28,"Testis",10,2,2003,2007,39203,"Japan, Miyagi Prefecture",0,6051731,0,32
21,"Breast",1,2,1960,1962,55400,"New Zealand",1915,3626100,47.18,1
52,"Colorectum",1,2,1960,1962,55400,"New Zealand",1367,3626100,31.92,2
22,"Cervix uteri",1,2,1960,1962,55400,"New Zealand",544,3626100,14.12,3
24,"Ovary etc.",1,2,1960,1962,55400,"New Zealand",485,3626100,12.59,4
23,"Corpus uteri",1,2,1960,1962,55400,"New Zealand",426,3626100,10.57,5
7,"Stomach",1,2,1960,1962,55400,"New Zealand",504,3626100,10.52,6
18,"Melanoma of skin",1,2,1960,1962,55400,"New Zealand",290,3626100,7.69,7
38,"Leukaemia",1,2,1960,1962,55400,"New Zealand",230,3626100,5.57,8
16,"Lung (incl. trachea and bronchus)",1,2,1960,1962,55400,"New Zealand",229,3626100,5.56,9
13,"Pancreas",1,2,1960,1962,55400,"New Zealand",203,3626100,4.56,10
36,"Non-Hodgkin lymphoma",1,2,1960,1962,55400,"New Zealand",168,3626100,3.86,11
32,"Brain, central nervous system",1,2,1960,1962,55400,"New Zealand",137,3626100,3.66,12
25,"Other female genital organs",1,2,1960,1962,55400,"New Zealand",155,3626100,3.43,13
12,"Gallbladder etc.",1,2,1960,1962,55400,"New Zealand",144,3626100,3.01,14
51,"Lip, oral cavity and pharynx",1,2,1960,1962,55400,"New Zealand",118,3626100,2.81,15
30,"Bladder",1,2,1960,1962,55400,"New Zealand",118,3626100,2.79,16
6,"Oesophagus",1,2,1960,1962,55400,"New Zealand",106,3626100,2.33,17
29,"Kidney",1,2,1960,1962,55400,"New Zealand",118,3626100,2.25,18
37,"Multiple myeloma",1,2,1960,1962,55400,"New Zealand",76,3626100,1.74,19
33,"Thyroid",1,2,1960,1962,55400,"New Zealand",71,3626100,1.73,20
35,"Hodgkin lymphoma",1,2,1960,1962,55400,"New Zealand",59,3626100,1.52,21
17,"Bone",1,2,1960,1962,55400,"New Zealand",37,3626100,.91,22
20,"Connective tissue",1,2,1960,1962,55400,"New Zealand",35,3626100,.9,23
31,"Eye",1,2,1960,1962,55400,"New Zealand",33,3626100,.82,24
34,"Other endocrine",1,2,1960,1962,55400,"New Zealand",23,3626100,.6,25
11,"Liver",1,2,1960,1962,55400,"New Zealand",24,3626100,.55,26
8,"Small intestine",1,2,1960,1962,55400,"New Zealand",19,3626100,.5,27
14,"Nose sinuses etc.",1,2,1960,1962,55400,"New Zealand",15,3626100,.38,28
15,"Larynx",1,2,1960,1962,55400,"New Zealand",4,3626100,.11,29
26,"Penis",1,2,1960,1962,55400,"New Zealand",0,3626100,0,30
28,"Testis",1,2,1960,1962,55400,"New Zealand",0,3626100,0,31
27,"Prostate",1,2,1960,1962,55400,"New Zealand",0,3626100,0,32
21,"Breast",10,2,2003,2007,55400,"New Zealand",12318,10481310,83.78,1
52,"Colorectum",10,2,2003,2007,55400,"New Zealand",6793,10481310,37.18,2
18,"Melanoma of skin",10,2,2003,2007,55400,"New Zealand",4758,10481310,31.79,3
16,"Lung (incl. trachea and bronchus)",10,2,2003,2007,55400,"New Zealand",3873,10481310,23.47,4
23,"Corpus uteri",10,2,2003,2007,55400,"New Zealand",1778,10481310,11.82,5
36,"Non-Hodgkin lymphoma",10,2,2003,2007,55400,"New Zealand",1506,10481310,9.23,6
24,"Ovary etc.",10,2,2003,2007,55400,"New Zealand",1412,10481310,8.99,7
38,"Leukaemia",10,2,2003,2007,55400,"New Zealand",1348,10481310,8.85,8
22,"Cervix uteri",10,2,2003,2007,55400,"New Zealand",804,10481310,6.02,9
33,"Thyroid",10,2,2003,2007,55400,"New Zealand",734,10481310,5.62,10
29,"Kidney",10,2,2003,2007,55400,"New Zealand",815,10481310,5.1,11
13,"Pancreas",10,2,2003,2007,55400,"New Zealand",996,10481310,5,12
32,"Brain, central nervous system",10,2,2003,2007,55400,"New Zealand",587,10481310,4.39,13
7,"Stomach",10,2,2003,2007,55400,"New Zealand",718,10481310,4,14
51,"Lip, oral cavity and pharynx",10,2,2003,2007,55400,"New Zealand",558,10481310,3.47,15
37,"Multiple myeloma",10,2,2003,2007,55400,"New Zealand",613,10481310,3.47,16
30,"Bladder",10,2,2003,2007,55400,"New Zealand",545,10481310,2.73,17
25,"Other female genital organs",10,2,2003,2007,55400,"New Zealand",421,10481310,2.41,18
6,"Oesophagus",10,2,2003,2007,55400,"New Zealand",434,10481310,2.03,19
20,"Connective tissue",10,2,2003,2007,55400,"New Zealand",287,10481310,1.95,20
11,"Liver",10,2,2003,2007,55400,"New Zealand",328,10481310,1.93,21
12,"Gallbladder etc.",10,2,2003,2007,55400,"New Zealand",291,10481310,1.56,22
35,"Hodgkin lymphoma",10,2,2003,2007,55400,"New Zealand",168,10481310,1.51,23
8,"Small intestine",10,2,2003,2007,55400,"New Zealand",148,10481310,.89,24
17,"Bone",10,2,2003,2007,55400,"New Zealand",94,10481310,.88,25
31,"Eye",10,2,2003,2007,55400,"New Zealand",111,10481310,.82,26
34,"Other endocrine",10,2,2003,2007,55400,"New Zealand",43,10481310,.42,27
15,"Larynx",10,2,2003,2007,55400,"New Zealand",59,10481310,.36,28
14,"Nose sinuses etc.",10,2,2003,2007,55400,"New Zealand",46,10481310,.3,29
26,"Penis",10,2,2003,2007,55400,"New Zealand",0,10481310,0,30
27,"Prostate",10,2,2003,2007,55400,"New Zealand",0,10481310,0,31
28,"Testis",10,2,2003,2007,55400,"New Zealand",0,10481310,0,32
21,"Breast",1,2,1959,1961,57800,"Norway",2958,5405430,38.8,1
7,"Stomach",1,2,1959,1961,57800,"Norway",1707,5405430,18.85,2
22,"Cervix uteri",1,2,1959,1961,57800,"Norway",1044,5405430,15.28,3
52,"Colorectum",1,2,1959,1961,57800,"Norway",1244,5405430,14.34,4
24,"Ovary etc.",1,2,1959,1961,57800,"Norway",834,5405430,11.51,5
23,"Corpus uteri",1,2,1959,1961,57800,"Norway",579,5405430,7.68,6
32,"Brain, central nervous system",1,2,1959,1961,57800,"Norway",395,5405430,6.26,7
38,"Leukaemia",1,2,1959,1961,57800,"Norway",394,5405430,5.66,8
13,"Pancreas",1,2,1959,1961,57800,"Norway",323,5405430,3.77,9
25,"Other female genital organs",1,2,1959,1961,57800,"Norway",285,5405430,3.55,10
30,"Bladder",1,2,1959,1961,57800,"Norway",272,5405430,3.38,11
16,"Lung (incl. trachea and bronchus)",1,2,1959,1961,57800,"Norway",228,5405430,2.8,12
18,"Melanoma of skin",1,2,1959,1961,57800,"Norway",180,5405430,2.56,13
